"id","tif_district","project_name","address","developer","project_description","cdc_date","coc_date","approved_amount","total_project_cost","tif_subsidy_percentage","affordable_units","ward","community_area","x_coordinate","y_coordinate","latitude","longitude","location"
"1361","Madden/Wells","Madden Wells - 1-A - Rental","3807 S Cottage Grove Av","Madden Wells Phase 1A Associates L.P.","""Project"" shall mean the 21 buildings to be located on multiple sites generally located north of East Pershing Road, west of the alley immediately east of existing South Ellis Ave., south of a new, to-be-constructed East 38th street and east of a new, to-be-constructed South Langley Ave., Chgo., IL, which shall contain, as of the completion of construction 162 multi-family residential dwelling units and one manager's unit.
115 units financed with HOME Funds

PD 840 (Existing Zoning)","2003-04-09T00:00:00.000",,"1529200","36080770","4.24","115","4","Oakland","1182013.0371642106","1879986.6867156676","41.8259091869","-87.607739025","
,  
(41.82590918687433, -87.60773902504421)"
"1590","Englewood Mall Area","Englewood Apts","901 W 63rd St","901 West 63rd L.P. and Mercy Housing Lakefront","Located in the Englewood community area, the project includes construction of a new six-story building with 99 affordable rental units.  The project will provide studio units to the homeless, the disabled and very low-income persons from CHA waiting lists.  Gross rents will be at or below 60% area median income.","2008-12-17T00:00:00.000","2011-05-20T00:00:00.000","2000000","16672386","12","99","16","Englewood","1171373.6614958385","1863023.367787085","41.7795999913","-87.6472689598","
,  
(41.779599991349166, -87.64726895976104)"
"14269","Chicago/Central Park","Conservatory Apartments","414 N Central Park Av","Interfaith Housing Development Corporation","Located in Humboldt Park community area, the project includes 43-unit new construction residential units on vacant land.  22 units at 30% AMI and 21 at 50% AMI.","2021-11-17T00:00:00.000",,"3500000","13268179","26.38","40","27","East Garfield Park,Humboldt Park","1152146.909228783","1902575.4910285212","41.8885354311","-87.7167162871","
,  
(41.88853543107368, -87.7167162870954)"
"502011","Western Avenue/Rock Island","Buona Beef","10633 S Western Av","Keystone Ventures LLC","Located in Beverly, the project includes is a 3,940 SF restaurant with drive-through service, a 2,100 SF retail building, and 28 off-street parking spaces.  The project will demolish 3 existing buildings and the develop two commercial buildings and parking for 28 vehicles. The project is expected to generate approximately 50- 60 new jobs.","2014-09-10T00:00:00.000","2018-05-03T00:00:00.000","450000","2846974","15.81",,"19","Beverly","1162320.5364754822","1833913.034973129","41.6999101434","-87.6812675674","
,  
(41.69991014337247, -87.68126756737111)"
"12378","West Irving Park","IGA - CPD - Portage Park Ball field Lighting","4100 N Long Av","Chicago Park District","The proposed project will add LED ball-field lighting to the senior and junior baseball fields.  The project extends playing season and expands high school baseball and softball programming.","2017-11-08T00:00:00.000",,"400000","400000","100",,"38","Portage Park","1139577.6563066654","1926748.6757846137","41.9551078677","-87.7622845814","
,  
(41.9551078676731, -87.76228458139845)"
"1508","Devon/Sheridan","UG2 - 1401-1405 W Devon","1401 W Devon Av","Uncommon Ground, Inc., UG2, LLC","Located in the Edgewater community, the project consists of rehabilitation and redevelopment of a 4,000 square foot building as a restaurant and entertainment venue.","2007-09-05T00:00:00.000","2008-05-15T00:00:00.000","517234","2068935","25",,"48","Edgewater","1165764.4142446958","1942577.952566954","41.9980247435","-87.6655634576","
,  
(41.99802474346836, -87.66556345762727)"
"14127","119th and Halsted","IGA - Chicago Park District - West Pullman Park","401 W 123rd St","Chicago Park District","Located in West Pullman, the project includes the renovation of the West Pullman Park Cultural Center.  More specifically, the project will include improvements to the facility including stabilization of the building envelope, roof and masonry repairs and improvements and interior remodeling of the auditorium.","2021-02-24T00:00:00.000","2024-05-29T00:00:00.000","1400000","1400000","100",,"9","West Pullman","1175830.9488282052","1823311.1117190605","41.6705254966","-87.6321140202","
,  
(41.670525496631356, -87.63211402019917)"
"1305","River West","Blommer Chocolate","600 W Kinzie St","Blommer Chocolate Co.","The project includes expanding the existing 1.3 acre site of the chocolate factory into a 5.5 acre industrial campus.  Blommer Chocolate will also purchase and install approximately $31 million of new equipment and create an industrial campus to accommodate increased productivity and alleviate traffic congestion on public ways. The plans for the campus include a truck staging area, a new truck scale, a new brick fence and landscaping, and construction of a 15,725 square foot shelter to house bean dumping and cleaning functions.","2006-02-08T00:00:00.000","2009-08-25T00:00:00.000","8000000","38609580","20.72",,"27","West Town","1172231.0855362169","1902955.4114650108","41.8891582371","-87.642948945","
,  
(41.8891582370628, -87.64294894501067)"
"1650","Clark/Montrose","IGA - CPD - Park 0103 - Chase","4701 N Ashland Av","Chicago Park District","Site preparation for the installation of a new
playground, installation of equipment and playground surfaces, path and landscaping
improvements, and field house fitness improvements.","2009-05-12T00:00:00.000",,"300000","655000","45.8",,"47","Uptown","1164849.0382083117","1931317.8333795567","41.9671461567","-87.6692519514","
,  
(41.96714615669716, -87.66925195138536)"
"1290","Chicago/Kingsbury,Near North","River Village - Site H2","850 N Kingsbury St","River Village Townhomes","Located in the Near North community, the project constructs 102 residential units; 29 town homes, 64 loft conversions, 9 multi-level units, parking, and other related improvements. 18 of the units are affordable at 120% area median income and 25 units are sold to CHA.","2004-12-08T00:00:00.000","3005-05-27T00:00:00.000","1473353","4524377.01","32.56","43","27","Near North Side","1172058.309736067","1906146.0985314504","41.8979174869","-87.6434892325","
,  
(41.89791748692854, -87.643489232502)"
"10742","The Calumet Avenue/Cermak Road","IGA - MPEA - HOTEL","2121 S Prairie Av","Metropolitan Pier and Exposition Authority","Intergovernmental agreement with Metropolitan Pier and Exposition Authority concerning construction and rehabilitation of property at approximately 2121 S Prairie Ave.","2014-03-05T00:00:00.000",,"55000000","421500000","13.05",,"3","Near South Side","1178441.9252841487","1890066.4798913081","41.853650885","-87.6205335811","
,  
(41.853650885040594, -87.62053358114167)"
"1551","The Drexel Boulevard","Jazz on the Blvd","4657 S Drexel Bv","Jazz on the Boulevard, LLC and Drexel Jazz L.P.","The project includes construction of 98 for-sale units and 39 rental units.  The buildings include 27 affordable for-sale units, 9 affordable rental units, and 30 public housing rental units.","2003-04-09T00:00:00.000",,"2931119","38377865","7.64","39","4","Kenwood","1183149.4551670945","1874094.410089855","41.8097139386","-87.6037533683","
,  
(41.809713938579684, -87.60375336825767)"
"500068","Englewood Neighborhood","Hope Manor II Apartments","6002 S Halsted St","Volunteers of America of Illinois","The Hope Manor II Apartments project is located in the Englewood Neighborhood TIF District. The project consists of the construction of 73-units of affordable rental housing for homeless or near-homeless veterans and their families. The development will consist of five townhome units, six, six-flat buildings, and one, three-story structure, with unit sizes ranging from one- to four-bedrooms.  .","2013-02-13T00:00:00.000","2015-01-23T00:00:00.000","3000000","23453924","12.79","73","16","Englewood","1171959.5651457838","1864993.8943122916","41.7849944939","-87.6450631449","
,  
(41.784994493904904, -87.64506314485939)"
"1505","47th and King Drive","IGA - CBE - ADA - Mollison","4415 S Dr Martin Luther King Jr Dr","Chicago Public Schools","An intergovernmental agreement between the City of Chicago and the Chicago Board of Education.","2008-04-09T00:00:00.000",,"750000","750000","100",,"3","Grand Boulevard","1179638.3399716956","1875750.7182854475","41.814340058","-87.6165807854","
,  
(41.81434005796382, -87.61658078544413)"
"15244","Greater Southwest Industrial (East)","Southside Occupational HS  - Annex Mechanical","7342 S Hoyne Av","CPS","Provide a mechanical system replacement.","2022-07-20T00:00:00.000",,"1845000","1845000","100",,"17","West Englewood","1163596.6173237693","1855772.0586113113","41.7598681294","-87.6759838049","
,  
(41.75986812942321, -87.67598380492386)"
"500258","Central West","IGA - West Haven Park","1900 W Washington St","Chicago Park District","An intergovernmental agreement between the City of Chicago and Chicago Park District.","2014-01-15T00:00:00.000",,"3050000","3050000","100",,"27","Near West Side","1163693.7349486789","1900750.3149733583","41.8832914819","-87.6743635845","
,  
(41.88329148185964, -87.67436358452834)"
"10901","Western Avenue South","IGA - CBE - Coonley 2","4046 N Leavitt St","Chicago Public Schools","This project will design and build a new 3-story linked addition to provide twelve additional
classrooms and a new mobile hot food service cafeteria. Classrooms in the existing facility will
be reconfigured at the connection to the new building. The existing kitchen and cafeteria will be
re-purposed into classrooms. Site work to integrate the new addition is also included.","2014-03-05T00:00:00.000",,"16500000","16500000","100",,"47","North Center","1160924.13677464","1927061.4702856012","41.955549054","-87.683801946","
,  
(41.95554905400421, -87.68380194599335)"
"1246","Kinzie Industrial Conservation Area","City Escape Garden","3022 W Lake St","City Escape Garden and Design, LLC","The project includes the construction of approximately 16,000 square feet  of retail greenhouse space on a 2.14 acre site.  The facility will also consist of ancillary support spaces, fence enclosed outdoor sales yards for year round use, and 42 parking spaces.","2005-11-01T00:00:00.000","2007-03-14T00:00:00.000","425000","2700000","15.74",,"27","East Garfield Park","1156099.2446875526","1901036.6993587022","41.8842339864","-87.702243366","
,  
(41.88423398644474, -87.70224336603853)"
"12862","24th/Michigan","Ickes (Southbridge) - Phase 1 - 4%","2310 S State St","Community Builders Inc.","Located in Near South, the Phase 1 (Block B) of the development will include a total of 39 low income units at or below 60% AMI, 12 moderate at 80% AMI and 52 market rate units for a total of 103 units, and a total of 19,000 sf of retail space within the entire phase.","2019-06-12T00:00:00.000","2024-01-29T00:00:00.000","12750000","53508000","23.83","51","3","Near South Side","1176639.7065072912","1888972.3473057754","41.8506893708","-87.6271813323","
,  
(41.85068937081612, -87.62718133230679)"
"1759","Western Avenue South","IGA - CPD - Park 0457 - Richard Clark II - Baseball Stadium","3400 N Rockwell St","Chicago Park District","An intergovernmental agreement between the City of Chicago and the Chicago Park District","2012-05-09T00:00:00.000",,"1250000","5200000","24.04",,"47","North Center","1158226.5230753922","1922486.9770056896","41.9430520411","-87.693844427","
,  
(41.94305204108928, -87.69384442695068)"
"1292","Canal/Congress","550 W Adams - USG","550 W Adams St","550 Adams LLC","Located in the Near West Side, the project consists of construction of an 18-story, 471,000 square feet office building for USG corporate headquarters and their affiliates.  The project will also have an 11,000 square feet green roof and LEED certification.","2004-06-23T00:00:00.000","2007-08-13T00:00:00.000","9750000","132340000","7.37",,"34","Near West Side","1172619.9399719725","1899399.7921172145","41.8793927981","-87.6416261769","
,  
(41.87939279810978, -87.64162617690114)"
"1392","Central Loop","Reliance Bldg - III - Baldwin","32 N State St",,"Restoration of exterior; various improvements including new roof, etc.","1994-11-16T00:00:00.000",,"6668713","21825000","30.56",,"34","Loop","1176319.360211892","1900656.7118863938","41.8827592376","-87.6280047093","
,  
(41.88275923760146, -87.62800470929585)"
"11803","47th/Halsted","IGA - CBE - Hope","5515 S Lowe Av","Chicago Public Schools","Located in the Englewood community area, the project includes funds for the planing design and construction of new playground at John Hope College Prep.","2016-04-13T00:00:00.000",,"287000","287000","100",,"16","Englewood","1172948.5399156082","1868120.666261481","41.7935529153","-87.6413448778","
,  
(41.7935529153298, -87.64134487775173)"
"13403","Clark/Montrose","IGA - CPD - Chase Park Athletic Field","4701 N Ashland Av","Chicago Park District","The Chicago Park District will construct a new artificial turf athletic field, upgrade
an existing fieldhouse with a new roof and mechanical repairs, and to make additional field
improvements which will include lighting, drainage, seating, fencing, and landscaping.","2018-11-14T00:00:00.000","2024-06-25T00:00:00.000","3000000","3000000","100",,"47","Uptown","1164849.0382083117","1931317.8333795567","41.9671461567","-87.6692519514","
,  
(41.96714615669716, -87.66925195138536)"
"12090","Division/Homan","IGA - CPD - Humbolt Park Batting Cages","1400 N Humboldt Bv","Chicago Park District","$325,000 from the Division Homan TIF will be provided to the Chicago Park District to construct new automated batting cages at Humbolt Park.  The batting cages will be made available to the public and free of charge.","2017-03-29T00:00:00.000",,"325000","656350","49.52",,"24,26","West Town","1156241.2019488781","1909195.1211005074","41.906618575","-87.7015014578","
,  
(41.90661857504115, -87.70150145783474)"
"12914","Division/Homan,Kinzie Industrial Conservation Area,Midwest","Humboldt Park Residences II","1152 N Christiana Av","LUCHA","Located in the Humboldt Park Community, Humboldt Park Apartments is a 23,360 sq. ft, 68-unit, 4-sty  building will be rehabbed into a 65-unit building with private kitchens and bathrooms. All units are studios and affordable.","2020-10-07T00:00:00.000","2023-05-17T00:00:00.000","3800000","13411198","26.77","65","26","Humboldt Park","1153731.4411072172","1907707.1481154847","41.9025857989","-87.7107605283","
,  
(41.90258579890404, -87.71076052827607)"
"1388","Central Loop","Fisher Building","343 S Dearborn St","343 S Dearborn II LLC","Located in the Loop, the project includes converting a Daniel Burnham designed building into 184 residential rental units.  The project will also include first-floor retail space totaling approximately 6,275 square feet and second floor office/commercial space totaling approximately 8,200 square feet.  The building will also receive restoration of the facade, repairs and replacement of the terra cotta in the lobby and upper story common areas, replacement of windows, and replacement of all mechanical systems.","1999-05-12T00:00:00.000",,"6600000","33880973","19.48",,"4","Loop","1176032.097318318","1898609.04203616","41.8771467862","-87.6291212332","
,  
(41.877146786216336, -87.62912123316899)"
"1546","Wilson Yard","IGA - Truman College","1145 W Wilson Av",,"Capital Improvement Project with the City Colleges for Truman College","2008-09-10T00:00:00.000",,"10000000","54737072","18.27",,"46","Uptown","1167577.7700743491","1930654.4719301576","41.965267395","-87.6592379773","
,  
(41.965267394985155, -87.65923797731207)"
"14182","Midwest","IGA - CPD - Clark (John) Pool Rehabilitation","4615 W Jackson Bv","Chicago Park District","Located in Austin, the project includes rehabilitation of the outdoor pool.","2021-03-24T00:00:00.000","2023-07-07T00:00:00.000","500000","500000","100",,"28","Austin","1145543.5037738492","1898249.3949097118","41.8767917655","-87.7410762732","
,  
(41.87679176553095, -87.74107627317755)"
"11879","Bronzeville","Quad Communities  Arts and Recreation Center","435 E 35th St","Community Builders Inc.","Located in Douglas, the proposed project is a 30,000 square foot athletic, recreational, arts, educational and community facility next to the Oakwood Shores CHA transformation project. The Chicago Park District will operate and lease the facility.","2014-11-05T00:00:00.000","2016-11-03T00:00:00.000","4300000","17567328","24.48",,"4","Douglas","1179871.2496484932","1881847.5809904367","41.8310649884","-87.6155396214","
,  
(41.83106498840861, -87.61553962138639)"
"1523","Near North","River Village - Site I","846 N Kingsbury St","River Village Townhomes","Located in the Near North community, the project includes construction of 119 residential units which include 92 townhomes and 27 multi-level units.  The project consists of 91 market rate for-sale units, 10 affordable for-sale units, and 18 CHA units.","2005-09-14T00:00:00.000","2006-01-17T00:00:00.000","3554915","6513142","54.58","28","27","Near North Side","1172079.1845984438","1906116.0590650109","41.8978345963","-87.6434134491","
,  
(41.89783459627425, -87.64341344905836)"
"15657","Central West","IGA - CTA - Blue Line Forest Park Branch Repairs Phase One","1800 W Congress Pw","CTA","Track conditions on the Forest Park Branch have eroded at a rapid pace prompting slow zones to be established, reducing service reliability and customer satisfaction.  Phase 1 program addresses improvements from Ashland to Damen.","2022-07-20T00:00:00.000",,"21560000","21560000","100",,"27","Near West Side","1164443.4169531509","1897809.3550672107","41.8752054146","-87.671693965","
,  
(41.87520541459032, -87.67169396497853)"
"1019","Midwest","Renaissance Place Apartments","3123 W Douglas Bv","RPA L.P. and LCDC Safeway II, LLC","Located in the North Lawndale community, Renaissance Place Apartments rehabilitated three, three-story walk-up brick buildings.  The project consists of 54 residential units which include a mix of two, three and four bedroom units.  

The project will provide affordable units for households earning no more than 60 percent of the area median income. The three (3) buildings to be located at 3123-27 West Douglas Boulevard, 3131 West Douglas Boulevard, 3700-06 West Douglas Boulevard/1336-1342 South Lawndale Avenue and 3708 West Douglas Boulevard in Chicago, Illinois.  

One hundred percent (100%) of the units in the project will be financed with UFG Funds and are required to be occupied by Low-Income families.","2007-06-13T00:00:00.000","2009-07-30T00:00:00.000","2000000","10767263","18.57","54","24","North Lawndale","1155679.4806109616","1893083.7884112527","41.862418839","-87.7039989182","
,  
(41.86241883900967, -87.7039989181535)"
"15252","Michigan/Cermak","2222 S Michigan","2222 S Michigan Av","Hudson Michigan Avenue Owner LLC","Developer is proposing to renovate this historically significant building into a 154 key Curio Collection by Hilton hotel, along with approximately 51,200 square feet of commercial retail use. The commercial retail use is anticipated to include a speakeasy, a restaurant, event space, fitness space and a rooftop pool and bar.","2023-07-19T00:00:00.000",,"10000000","81339022","12.29",,"3","Near South Side","1177520.23524136","1889521.9971485452","41.8521777328","-87.6239329905","
,  
(41.85217773283384, -87.62393299052833)"
"500276","63rd/Ashland","Lindblom Park (4565)","6054 S Damen Av","Chicago Park District","An intergovernmental agreement between the City of Chicago and the Chicago Park District","2013-10-16T00:00:00.000",,"2000000","2000000","100",,"16","West Englewood","1164030.7616458414","1864272.1278305037","41.7831843604","-87.6741538914","
,  
(41.78318436039833, -87.6741538913553)"
"1757","Northwest Industrial Corridor","IGA - CPD - Park 1021 - Augusta","4433 W Augusta Bv","Chicago Park District","An intergovernmental agreement between the City of Chicago and Chicago Park District. -IGA pending","2012-01-24T00:00:00.000",,"145000","400000","36.25",,"37","Humboldt Park","1146492.7360098837","1906249.4888049872","41.8987269038","-87.7373869484","
,  
(41.89872690382653, -87.73738694842851)"
"1484","Northwest Industrial Corridor","IGA - CPD - Park 0132 - Greenbaum","4300 W Wabansia Av","Chicago Park District","Intergovernmental Agreement between the City of Chicago and the Chicago Park District","2010-06-30T00:00:00.000",,"1987000","2525793","78.67",,"26","Humboldt Park","1147443.3676588612","1910990.9261464465","41.9117197239","-87.7337735723","
,  
(41.91171972391584, -87.73377357227282)"
"1429","Sanitary Drainage and Ship Canal","Hawthorne Campbell Industrial Park","2600 W 35th St","Hawthorne-Campbell Holdings L.P.","A redevelopment agreement between the City of Chicago and Hawthorne Campbell Industrial Park.","1993-06-09T00:00:00.000",,"1271000","1271000","100",,"12","Brighton Park","1159564.4888663536","1881406.5038693205","41.830296068","-87.6900586135","
,  
(41.83029606803829, -87.69005861348269)"
"1790","Pershing/King","P G Stewart - Tower 5 - Rehab","460 E 41st St","Paul G. Stewart Apartments Associates Phase V L.P.","Located in Grand Boulevard, the project consists of the rehabilitation of an 11-story building containing 97 affordable one-bedroom units.","2012-03-14T00:00:00.000",,"2500000","18320288","13.65","97","3","Grand Boulevard","1180219.198851355","1877957.2141641045","41.8203815435","-87.6143824354","
,  
(41.820381543450885, -87.61438243538622)"
"11717","River West","IGA - CTA - Blue Line Modernization - Grand Station","502 N Milwaukee Av","Chicago Transit Authority","The scope of work will cover improvements at the Station's street level entry, underground
mezzanine and platform levels.","2015-03-18T00:00:00.000",,"4000000","13000000","30.77",,"27","West Town","1170889.9315823417","1903689.4161747159","41.8912018975","-87.6478526276","
,  
(41.8912018974742, -87.64785262764727)"
"1343","Roosevelt/Racine","Roosevelt Sq - ABLA - Phase 1","1300 W Roosevelt Rd","RS Homes I LLC, RS Pointe LLC","The project includes construction of 233 for-sale housing units in 69 buildings which include mix of 3-flats, 6-flats, courtyard buildings, and townhomes on 13 acre site.  The project includes 47 affordable units, 27 moderate rate units, 159 market rate units, 292 parking spaces, and 3,000 square feet of retail space.","2005-05-11T00:00:00.000","2007-12-20T00:00:00.000","11475000","86706531","13.23","47","28","Near West Side","1167855.839017627","1894869.2519151187","41.8670646703","-87.6592497364","
,  
(41.867064670267034, -87.65924973639657)"
"500465","Western Avenue South","Clark Park Baseball Stadium","3401 N Rockwell St",,"Clark Park is located at 3400 N. Rockwell within the North Center community area.  The Chicago Park District has partnered with the Chicago Public Schools and the Chicago Cubs to construct a new high school baseball stadium.  The regulation size stadium will allow Lane Tech High School to utilize it for their outdoor athletic programs.  Pursuant to a separate agreement, the Board of Ed and the Chicago Park District will provide access to the public when not used for school programming. 


The proposed stadium will be located on property owned by the Board of Ed, Devry, and the Chicago Park District.  The Chicago Cubs, through Turner Construction, will construct the stadium for the Chicago Park District.   Upon completion the property will be entirely conveyed to the Park District.    
		Total cost for the construction of the baseball stadium is $5,200,000.  

		Sources budget :
		Western Ave TIF	  			$   1,250,000
	 	Chicago Cubs 				$   1,000,000
		Kerry Wood Family Foundation		$   1,000,000
		Turner Construction			$      700,000
		Chicago Park District			$      500,000
		Chicago Public Schools 			$      750,000
			Total project cost	=		$   5,200,000 	
				
Uses Budget: 						
Fieldhouse (design and construction)	$   5,200,000
					$   5,200,000","2012-02-27T00:00:00.000",,"4750000","10200000","46.57",,"47","North Center","1158297.643908062","1922523.6079647322","41.9431511025","-87.6935820176","
,  
(41.94315110253108, -87.69358201759944)"
"17268","Central West","Union Park Site Improvements","1501 W Randolph St","Chicago Park District","New path pavement throughout the park, LED replacement lighting, and the addition of five new pedestrian poles to provide more lighting throughout the park.  Removal of the PIP playground surfacing and replacement of select pieces of playground equipment as needed.","2024-06-12T00:00:00.000",,"1000000","1000000","100",,"27","Near West Side","1166435.073827519","1901288.930360344","41.8847112797","-87.6642818261","
,  
(41.88471127972956, -87.66428182609859)"
"10895","Midwest","IGA - CBE - Frazier School Land Sale","4027 W Grenshaw St",,"Intergovernmental agreement with Board of Education to
convey City-owned property at 4027 W Grenshaw St for
construction of play area for Frazier International
Baccalaureate Magnet School","2014-10-08T00:00:00.000",,"1","1","100",,"24","North Lawndale","1149588.2408048215","1894694.331702703","41.8669587122","-87.7263174199","
,  
(41.866958712202354, -87.72631741987342)"
"1301","Montclare","Montclare Sr Residence Belden Phase I","6650 W Belden Av","Montclare Sr. Resid. Phase I, L.P.","Located in Montclare, the project includes the construction of a 6-story senior residential building.  There building will include 153 rental units and 1 staff unit.  All rental units affordable at 60% area median income and age restricted of 55 or older, and include 47 units at 50% area median income.","2000-09-27T00:00:00.000",,"4853000","21110807.91","22.99","154","29","Montclare","1131547.9315414985","1914379.4156661294","41.9213082228","-87.792090958","
,  
(41.92130822275419, -87.79209095804886)"
"15723","Englewood Neighborhood","IGA with CPS Bass ES Roof Windows Masonry June 2022","1140 W 66th St","Chicago Public Schools","IGA with CPS for Bass ES for improvements to the Roof/Masonry/Windows.","2022-07-20T00:00:00.000",,"2000000","4000000","50",,"16","Englewood","1169677.9327155037","1861068.9427638706","41.7742737684","-87.6535423434","
,  
(41.77427376835584, -87.65354234344035)"
"1269","Lincoln Avenue","Lincoln Village","6081 N Lincoln Av","BGP Lincoln Village, L.L.C.","The redevelopment of the Lincoln Village Shopping  Center. The project involves the demolition of 29,708 square feet of retail space, the rehabilitation of 90,043 square feet of retail space, the construction of 55,100 square feet of retail space, and the upgrading of the parking layout, landscaping  and signage. New construction of a seven story masonry and pre-cast concrete structure containing 102 apartments for independent senior citizens. The apartments will consist of one and two bedrooms (90 one bedrooms, 12 two bedrooms) and have 5 handicapped accessible units and 15 adaptable units.   All ofthe units will be restricted to households with at least one member age 55 or older.","2002-03-27T00:00:00.000","2004-08-02T00:00:00.000","5200000","23158935","22.45",,"50","North Park","1153540.621605746","1940476.2889068807","41.9925104553","-87.7105868976","
,  
(41.99251045526317, -87.71058689761345)"
"1296","Stony Island Avenue Commercial and Burnside Industrial Corridors","Greenwood Associates","1111 E 87th St","Greenwood Associates L.P.","Located in the Burnside community, the project renovated a former shopping center info 12 tenant spaces ranging from 1,100 to 17,000 square feet.  The project also constructed three office buildings totaling 53,000 square feet and 160 parking spaces.","2001-01-10T00:00:00.000","2006-08-25T00:00:00.000","2600000","15481599","16.79",,"8","Burnside","1185192.0273097337","1847484.8773945726","41.7366471637","-87.5970971505","
,  
(41.736647163668884, -87.59709715045784)"
"1032","Western Avenue North","Ravenswood Station Retail","1820 W Lawrence Av","Magellan Development Group","Located in Lincoln Square, the project consists of a newly constructed 127,000 square foot retail shopping center containing a Mariano's Fresh Market, L.A. Fitness and Sears Tire and Auto Store. The shopping center will also include 357 parking spaces.","2012-11-15T00:00:00.000","2014-08-19T00:00:00.000","4500000","42041660","10.7",,"47","Lincoln Square","1163161.1418525318","1931949.5647445454","41.9689153861","-87.6754402878","
,  
(41.96891538611746, -87.6754402877927)"
"1332","Peterson/Pulaski","Beltone","4201 W Victoria St","Centerpoint Properties Trust","The project includes rehabilitation of an existing building.  The existing 130,000 square feet building is divided into multiple tenant industrial and manufacturing space.  The space received  repairs and improvements to mechanical systems, parking lot, roof, exterior & landscaping.","2007-05-09T00:00:00.000",,"1000000","7746274","12.91",,"39","North Park","1147355.8219488594","1937604.0812503162","41.9847500984","-87.7334108599","
,  
(41.9847500983834, -87.73341085991939)"
"14228","53rd Street","Kenwood Academy High School HVAC and Building Link","5015 S Blackstone Av","Chicago Public Schools","An Intergovernmental Agreement between the City and Chicago Public Schools /BOE in order to provide TIF funds to reimburse CPS for the costs associated with two project components:  The replacement of the existing heating only AHUs (Air Handling Unit) in the gym wing of Kenwood Academy with new heating and cooling RTUs (roof top units), and the construction of an enclosed connection between the main Kenwood Academy campus and the Canter building and related site improvements.","2021-04-21T00:00:00.000",,"4750000","13950000","34.05",,"4","Kenwood","1186813.0465122801","1871954.152407077","41.8037547907","-87.5903839454","
,  
(41.80375479070232, -87.59038394544353)"
"1461","Northwest Industrial Corridor","Brach's - 401 N Cicero","401 N Cicero Av","MLRP 401 Cicero LLC","Construct 520k sf LEED certified distribution / light industrial facility with 200 parking spaces","2008-07-09T00:00:00.000",,"10600000","42676609","24.84",,"28","Austin","1144336.565622997","1902310.7967969829","41.8879595082","-87.7454056687","
,  
(41.887959508176415, -87.74540566874559)"
"1527","Central Loop","Lytton Bldg - Chicago Info Tech Exchange","14 E Jackson Bv","State CITE, L.L.C.","Located in the Loop, the project consists of rehabilitation of a building for use by information technology companies.  The project renovated 121,000 square feet of office space, 25,000 square feet of retail space, exterior facades, and installation of IT improvements.","1999-05-12T00:00:00.000",,"8000000","36521000","21.91",,"34","Loop","1176557.4918782813","1899045.6146762276","41.8783329215","-87.6271789692","
,  
(41.87833292148672, -87.62717896918168)"
"1600","Kinzie Industrial Conservation Area","Greater West Town Training Econ Dev Center","500 N Sacramento Bv","Greater West Town Community Development Project and GWT SPE, LLC","The Greater West Town Center project is located in the Kinzie Industrial Corridor TIF District. The project consist of the development of a 60,000 square foot training center and 31 parking spaces for about 200 students.","2009-06-30T00:00:00.000",,"3100000","10232111","30.3",,"27","Humboldt Park","1156122.5132569047","1903438.0085346678","41.8908229383","-87.7020930546","
,  
(41.89082293831988, -87.70209305462659)"
"14902","35th/State","Park Boulevard Phase 3B Multifamily","43 W 36th St","Stateway Associates, LLC - James Miller","Located in the Douglas Community Area, Park Boulevard Phase 3B is a proposed mixed-income new construction development with two 40 unit five-story elevator building. 68 affordable","2021-10-14T00:00:00.000","2024-10-23T00:00:00.000","6000000","43043665","13.94","68","3","Douglas","1176433.799636468","1881083.4113912708","41.8290461688","-87.6281747533","
,  
(41.82904616877641, -87.62817475327066)"
"1266","West Grand","Petsmart - W Grand","6655 W Grand Av","Pet Smart Inc.","Located in Montclare community area, the project includes demolishing an existing building and construction of a 26,000 square feet commercial/retail facility.","1997-04-16T00:00:00.000",,"800000","4359000","18.35",,"29","Montclare","1131469.5081041746","1915181.9414865726","41.9235118102","-87.7923605086","
,  
(41.92351181018532, -87.79236050856673)"
"12880","Bronzeville","Dunbar Park Turf Field","200 E 31st St","Chicago Park District","The existing track and natural lawn athletic field on the north side of Dunbar Park is planned to be renovated.  The renovation consists of a combination artificial turf field striped for football and soccer, a six lane track, and sports lighting.","2018-09-20T00:00:00.000",,"1400000","2175105","64.36",,"4","Douglas","1178125.5266160672","1884533.5371087303","41.8384753036","-87.6218631054","
,  
(41.83847530364789, -87.62186310541442)"
"1463","Central Loop","CareerBuilder","200 N La Salle St","CareerBuilder, LLC","The project includes the rehabilitation and reconstruction of existing office space to relocate, consolidate and expand the national headquarters of CareerBuilder.  The company will occupy around 150,000 square feet of office space which will bring 800 full time equivalent employees to the corporate headquarters.","2008-10-08T00:00:00.000",,"2500000","11656114","21.45",,"42","Loop","1175060.3886673744","1901740.3573651756","41.8857611245","-87.6325951531","
,  
(41.88576112449132, -87.63259515310935)"
"10620","Midwest","East Park SRO","3300 W Maypole Av","The Habitat Company","Located in East Garfield Park. the project includes the rehabilitation of a completely affordable 152-Unit SRO apartment building plus 1 Residential Managers Unit. The property serves low and very low income tenants whose income is at 60% of AMI and below.","2016-06-14T00:00:00.000","2019-05-15T00:00:00.000","5212175","16666443","31.27","152","28","East Garfield Park","1154287.3392122304","1900828.1298327981","41.8836980221","-87.7089025002","
,  
(41.88369802211018, -87.70890250016994)"
