raw_row_number,date,time,location,lat,lng,subject_age,subject_race,subject_sex,officer_id_hash,officer_age,officer_race,officer_sex,officer_years_of_service,type,violation,arrest_made,citation_issued,outcome,raw_race,raw_driver_race
312109,2013-08-18,04:00:00,5554 GRAND AVE W,41.9185503,-87.7646405,NA,NA,male,NA,NA,black,male,5,vehicular,AGG DUI/2ND/PREV RECK HOMIC,NA,TRUE,citation,NA,NA
714666,2013-11-12,06:00:00,2501 WESTERN AVE N,41.9267005,-87.6873382,NA,NA,male,NA,NA,black,male,15,vehicular,NO TURN SIGNALS-VIOLATION,NA,TRUE,citation,NA,NA
99173,2014-03-13,07:00:00,4897 HARLEM S,NA,NA,38,hispanic,male,e70f867d62,NA,white,male,14,vehicular,IVC - FAIL TO SIGNAL,TRUE,NA,arrest,HISPANIC,NA
572026,2015-03-07,16:00:00,3158 19TH ST W,41.8554167,-87.70492139999998,NA,NA,male,NA,NA,black,female,14,vehicular,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,NA,TRUE,citation,NA,NA
51112,2013-02-23,11:00:00,NA,NA,NA,58,white,male,b92a00fa68,46,white,male,16,vehicular,IVC - IMPROPER TRAFFIC LANE USAGE,TRUE,NA,arrest,WHITE,NA
273572,2016-12-06,20:00:00,41 DIVISION ST W,41.90376560000001,-87.63031740000001,NA,NA,male,NA,NA,hispanic,male,16,vehicular,PARKING PROHIBITED-STANDING/PARKING POSTED,NA,TRUE,citation,NA,NA
314787,2013-03-27,19:00:00,1700 63RD ST W,41.779642200000005,-87.66679609999998,NA,NA,male,NA,NA,black,male,18,vehicular,NO VALID REGISTRATION,NA,TRUE,citation,NA,NA
172699,2015-12-10,23:00:00,9000 79TH ST W,NA,NA,33,black,female,76d03bc638,NA,white,male,2,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,BLACK,NA
360159,2016-06-11,01:00:00,2900 RACINE AVE N,41.934496,-87.65905200000002,NA,NA,male,NA,NA,hispanic,male,19,vehicular,NO TURN SIGNALS-VIOLATION,NA,TRUE,citation,NA,NA
21146,2012-06-14,08:00:00,NA,NA,NA,48,white,male,NA,NA,NA,NA,NA,vehicular,IVC - SOLICIT CONTRIBUTION ON HIGHWAY,TRUE,NA,arrest,WHITE,NA
790273,2013-09-06,05:00:00,3800 PULASKI RD N,41.95018530000001,-87.72769810000001,NA,NA,male,NA,NA,asian/pacific islander,male,15,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,NA,TRUE,citation,NA,NA
843786,2016-12-03,04:00:00,6330 WOOD ST S,41.77837529999999,-87.6690722,NA,NA,male,NA,NA,hispanic,male,2,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
13057,2012-04-06,19:00:00,NA,NA,NA,37,white,male,cbbec387cb,NA,white,male,9,vehicular,CANC/REVOKED/SUSPENDED REGISTRATION/ILLINOIS,TRUE,NA,arrest,WHITE,NA
537900,2012-07-13,21:00:00,6901 JEFFERY BLVD S,41.769653000000005,-87.57603499999998,NA,NA,female,NA,NA,hispanic,male,10,vehicular,DISPLAY ST REG-FRONT/REAR,NA,TRUE,citation,NA,NA
319963,2014-01-31,07:00:00,2500 59TH ST W,41.78651,-87.6862878,NA,NA,female,NA,NA,black,male,21,vehicular,UNINSURED MTR VEH,NA,TRUE,citation,NA,NA
383406,2012-10-16,08:00:00,50 RANDOLPH ST E,41.8846531,-87.62599920000001,NA,NA,male,NA,NA,white,male,18,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,NA,TRUE,citation,NA,NA
279040,2016-04-20,17:00:00,5707 WOLCOTT AVE S,41.7900015,-87.67149909999998,NA,NA,female,NA,NA,hispanic,female,1,vehicular,BROKEN/INOPERABLE LAMPS,NA,TRUE,citation,NA,NA
814768,2015-07-14,08:00:00,3932 WRIGHTWOOD AVE W,41.9281623,-87.7256688,NA,NA,male,NA,NA,hispanic,female,17,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
345345,2016-06-07,09:00:00,1101 FRANCISCO AVE S,41.86828020000001,-87.69838829999998,NA,NA,male,NA,NA,white,male,3,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
545860,2013-01-11,19:00:00,1000 GRAND AVE W,41.89112479999999,-87.6543015,NA,NA,male,NA,NA,white,female,15,vehicular,IVC - DRIVING 15-20 MPH ABOVE SPEED LIMIT,NA,TRUE,citation,NA,NA
261207,2015-11-06,17:00:00,8459 LUELLA AVE S,41.7409148,-87.5694365,NA,NA,male,NA,NA,hispanic,male,10,vehicular,BUS LANES/BUS REQUIRED TO USE,NA,TRUE,citation,NA,NA
570808,2015-03-27,20:00:00,1700 83RD ST W,41.7433815,-87.6659482,NA,NA,female,NA,NA,hispanic,male,1,vehicular,IVC - FAIL TO DISPLAY REGIS PLATE/DECAL 1ST&2ND,NA,TRUE,citation,NA,NA
564234,2014-11-27,21:00:00,1638 KEDZIE S,41.8576679,-87.72512059999998,NA,NA,male,NA,NA,hispanic,male,13,vehicular,UNLICENSED,NA,TRUE,citation,NA,NA
546680,2013-03-30,19:00:00,7828 LAFLIN ST S,41.751286500000006,-87.66255670000001,NA,NA,female,NA,NA,black,female,19,vehicular,DRIVING ON SUSPENDED LICENSE,NA,TRUE,citation,NA,NA
454764,2012-06-12,01:00:00,450 MARQUETTE RD E,41.773192,-87.61345109999998,NA,NA,male,NA,NA,hispanic,male,2,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
575898,2015-08-30,07:00:00,10829 STATE ST S,41.6971636,-87.6229565,NA,NA,female,NA,NA,black,male,1,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
297119,2012-02-20,13:00:00,2400 GLENLAKE AVE W,41.9922578,-87.689775,NA,NA,male,NA,NA,hispanic,male,13,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
503638,2016-02-06,17:00:00,6425 LOWE AVE S,41.777089000000004,-87.64032139999998,NA,NA,male,NA,NA,hispanic,male,3,vehicular,NO VALID REGIS/3RD & SUBQ/1YR,NA,TRUE,citation,NA,NA
445463,2016-06-23,00:00:00,704 43RD ST E,41.8169468,-87.60878389999998,NA,NA,male,NA,NA,white,male,11,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
369801,2016-09-15,19:00:00,2000 69TH ST W,41.768704,-87.67379199999998,NA,NA,female,NA,NA,hispanic,male,13,vehicular,LIGHT HEADLIGHTS SUNSET/SUNUP,NA,TRUE,citation,NA,NA
516009,2016-12-30,01:00:00,7301 HIGGINS AVE W,41.981804700000005,-87.8103046,NA,NA,male,NA,NA,black,male,24,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
808763,2014-09-09,10:00:00,3700 CALIFORNIA AVE S,41.826380799999995,-87.6947052,NA,NA,male,NA,NA,white,female,9,vehicular,NO VALID REGISTRATION,NA,TRUE,citation,NA,NA
533716,2012-04-24,21:00:00,3920 48TH ST W,41.80625819999999,-87.72188949999997,NA,NA,male,NA,NA,white,male,13,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",NA,TRUE,citation,NA,NA
771905,2012-02-09,17:00:00,1100 LAWRENCE AVE W,41.9692739,-87.6578645,NA,NA,female,NA,NA,white,male,8,vehicular,REGISTRATION PLATES,NA,TRUE,citation,NA,NA
794779,2013-12-06,15:00:00,4 RANDOLPH ST W,41.884487799999995,-87.62801429999998,NA,NA,female,NA,NA,white,female,15,vehicular,PARALLEL  PARKING - OBSTRUCTION OF TRAFFIC,NA,TRUE,citation,NA,NA
538652,2012-07-12,17:00:00,5000 PULASKI RD N,41.971893200000004,-87.72812549999998,NA,NA,male,NA,NA,white,male,12,vehicular,AVOIDANCE OF TRAFFIC CONTROL DEVICE,NA,TRUE,citation,NA,NA
641078,2014-02-26,00:00:00,4800 LAKE SHORE DR NB N,NA,NA,NA,NA,male,NA,NA,white,male,14,vehicular,IVC - DRIVING 21-25 MPH ABOVE SPEED LIMIT,NA,TRUE,citation,NA,NA
41898,2012-12-04,10:00:00,6959 FOREST PRESERVE DR W,NA,NA,47,hispanic,female,e40c4281a3,NA,white,female,1,vehicular,DRIVING/NEVER ISSUED LICENSE,TRUE,NA,arrest,HISPANIC,NA
740640,2015-11-30,13:00:00,801 SACRAMENTO BLVD S,41.8709912,-87.7009144,NA,NA,male,NA,NA,hispanic,male,3,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
524440,2016-05-27,18:00:00,8700 COTTAGE GROVE AVE S,41.7364205,-87.60515720000001,NA,NA,male,NA,NA,hispanic,male,4,vehicular,OPERATOR SIGNAL CHANGE LANE,NA,TRUE,citation,NA,NA
764170,2016-10-08,18:00:00,6200 ASHLAND AVE S,41.78116,-87.66463,NA,NA,male,NA,NA,hispanic,male,2,vehicular,COMPLIANCE-REQUIRED,NA,TRUE,citation,NA,NA
264684,2016-01-30,10:00:00,3200 MORGAN ST S,41.836165,-87.6510884,NA,NA,male,NA,NA,white,female,17,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
702481,2012-12-03,18:00:00,5400 LAKE SHORE DR NB N,NA,NA,NA,NA,female,NA,NA,white,male,15,vehicular,IVC - DRIVING 1-10 MPH ABOVE LIMIT,NA,TRUE,citation,NA,NA
718907,2014-02-27,08:00:00,200 LECLAIRE AVE N,41.8845119,-87.7530621,NA,NA,male,NA,NA,hispanic,male,1,vehicular,IVC - NOT WEARING SEAT BELT/DRIVER,NA,TRUE,citation,NA,NA
61054,2013-05-08,22:00:00,7249 PHILLIPS AVE S,NA,NA,26,black,male,f87117fd0b,31,hispanic,male,7,vehicular,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,TRUE,NA,arrest,BLACK,NA
588493,2016-01-21,22:00:00,4556 DR MARTIN LUTHER KING JR DR S,41.81140070000001,-87.6169079,NA,NA,female,NA,NA,black,female,19,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
102604,2014-04-07,19:00:00,NA,NA,NA,37,hispanic,female,57f410836a,NA,white,female,1,vehicular,DRIVING/NEVER ISSUED LICENSE,TRUE,NA,arrest,HISPANIC,NA
665021,2015-10-25,18:00:00,145 CALIFORNIA AVE S,41.8790605,-87.6958902,NA,NA,male,NA,NA,hispanic,male,16,vehicular,BROKEN/INOPERABLE LAMPS,NA,TRUE,citation,NA,NA
459287,2012-08-08,08:00:00,100 LOWER WACKER DR N,41.8800766,-87.6369285,NA,NA,male,NA,NA,white,male,14,vehicular,IVC - EXCEED SPEED CONSTRUCTION ZONE,NA,TRUE,citation,NA,NA
16498,2012-05-05,05:00:00,NA,NA,NA,21,black,female,bd58e145a7,NA,white,female,10,vehicular,IVC - DISREGARD TRAFFIC CONTROL LIGHT,TRUE,NA,arrest,BLACK,NA
839664,2016-07-03,21:00:00,6330 DR MARTIN LUTHER KING JR DR S,41.7791416,-87.61602669999998,NA,NA,female,NA,NA,black,male,2,vehicular,NO TURN SIGNALS-VIOLATION,NA,TRUE,citation,NA,NA
153161,2015-06-16,14:00:00,NA,NA,NA,39,hispanic,male,db35a291c6,NA,white,male,9,vehicular,IVC - IMPROPER TRAFFIC LANE USAGE,TRUE,NA,arrest,HISPANIC,NA
231742,2013-03-02,16:00:00,6400 SHERIDAN RD N,41.9984203,-87.66117690000002,NA,NA,male,NA,NA,asian/pacific islander,female,1,vehicular,IMPROPER LFT TURN-OTHR THAN 2 WAY,NA,TRUE,citation,NA,NA
604159,2016-09-29,21:00:00,1837 OAK PARK AVE N,41.913789,-87.794568,NA,NA,female,NA,NA,white,male,19,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
666056,2016-02-26,20:00:00,1500 LUNT AVE W,42.0092896,-87.6681186,NA,NA,male,NA,NA,white,male,15,vehicular,NO TURN SIGNALS-VIOLATION,NA,TRUE,citation,NA,NA
473378,2013-08-26,18:00:00,8658 STONY ISLAND AVE S,41.7370201,-87.58599749999998,NA,NA,male,NA,NA,hispanic,male,6,vehicular,DRIVING/NEVER ISSUED LICENSE,NA,TRUE,citation,NA,NA
369822,2016-12-15,12:00:00,2 LARAMIE AVE S,41.8803859,-87.7550595,NA,NA,male,NA,NA,white,male,4,vehicular,DISPLAY ST REG-FRONT/REAR,NA,TRUE,citation,NA,NA
824664,2016-06-30,00:00:00,633 79TH ST W,41.7504689,-87.64044,NA,NA,female,NA,NA,white,male,3,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
4143,2012-02-02,18:00:00,9500 MOODY S,NA,NA,32,black,male,df2dab5302,NA,white,male,8,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,BLACK,NA
229683,2013-01-28,10:00:00,1 TERMINAL ST W,41.97821039999999,-87.9067302,NA,NA,male,NA,NA,white,male,30,vehicular,IVC - DRIVING 1-10 MPH ABOVE LIMIT,NA,TRUE,citation,NA,NA
87465,2013-12-04,20:00:00,NA,NA,NA,43,black,female,55f91f40ef,NA,white,male,3,vehicular,IVC - HEADLIGHT VIOLATION 1ST&2ND,TRUE,NA,arrest,BLACK,NA
776689,2012-08-10,08:00:00,1400 HOWARD ST W,42.019501899999995,-87.68680909999998,NA,NA,female,NA,NA,hispanic,male,6,vehicular,BROKEN/INOPERABLE LAMPS,NA,TRUE,citation,NA,NA
307162,2013-01-03,16:00:00,4200 ASHLAND AVE N,41.958177,-87.6695079,NA,NA,female,NA,NA,black,male,11,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,NA,TRUE,citation,NA,NA
432076,2016-05-13,14:00:00,640 DEARBORN ST N,41.8935174,-87.63005109999999,NA,NA,male,NA,NA,other,male,17,vehicular,ONE WAY STREET/ALLEY SIGNS POSTED,NA,TRUE,citation,NA,NA
668960,2016-01-07,14:00:00,10524 WENTWORTH AVE S,41.7026749,-87.62843319999998,NA,NA,female,NA,NA,black,male,15,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
507742,2016-06-29,19:00:00,501 MARQUETTE RD E,41.774833799999996,-87.6130566,NA,NA,female,NA,NA,white,male,2,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",NA,TRUE,citation,NA,NA
211082,2016-12-18,11:00:00,12260 REXFORD S,NA,NA,23,white,male,494c5c30de,NA,white,male,5,vehicular,IVC - FAIL TO REDUCE SPEED,TRUE,NA,arrest,WHITE,NA
207126,2016-11-05,16:00:00,NA,NA,NA,24,hispanic,male,cbbec387cb,NA,white,male,7,vehicular,DRIVING ON REVOKED LICENSE,TRUE,NA,arrest,HISPANIC,NA
841121,2016-11-03,22:00:00,6300 DAMEN AVE S,41.779315999999994,-87.67389509999998,NA,NA,male,NA,NA,hispanic,male,2,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
170948,2015-11-23,10:00:00,NA,NA,NA,48,white,male,NA,NA,NA,NA,NA,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,WHITE,NA
221541,2012-09-16,19:00:00,4872 LINCOLN AVE N,41.97066299999999,-87.68985149999997,NA,NA,male,NA,NA,white,male,7,vehicular,"REGIS EXPIRATION/3RD&SUBQ,1YR",NA,TRUE,citation,NA,NA
508105,2015-09-09,09:00:00,5300 DR MARTIN LUTHER KING JR DR S,41.7982632,-87.61636829999998,NA,NA,female,NA,NA,black,male,16,vehicular,IVC - DRIVING 21-25 MPH ABOVE SPEED LIMIT,NA,TRUE,citation,NA,NA
551947,2013-09-30,14:00:00,1600 KOSTNER AVE N,41.9098165,-87.736238,NA,NA,male,NA,NA,white,female,18,vehicular,OBSTRUCTION DRIVERS VIEW,NA,TRUE,citation,NA,NA
225822,2012-12-26,16:00:00,500 MADISON ST W,41.882346999999996,-87.6405008,NA,NA,male,NA,NA,hispanic,male,6,vehicular,IMPROPER LFT TURN-OTHR THAN 2 WAY,NA,TRUE,citation,NA,NA
532731,2012-05-23,06:00:00,5335 LAKE SHORE DR NB N,NA,NA,NA,NA,female,NA,NA,white,male,15,vehicular,IVC - DRIVING 21-25 MPH ABOVE SPEED LIMIT,NA,TRUE,citation,NA,NA
784538,2013-01-27,10:00:00,7700 BELMONT AVE W,41.9381505,-87.8191983,NA,NA,male,NA,NA,white,male,21,vehicular,U-TURN 100FT INTERSECTION,NA,TRUE,citation,NA,NA
282274,2016-08-03,10:00:00,156 HURON ST E,41.8951534,-87.6231861,NA,NA,male,NA,NA,black,male,21,vehicular,PARKING PROHIBITED-STANDING/PARKING POSTED,NA,TRUE,citation,NA,NA
295645,2012-04-14,23:00:00,6131 KEDZIE AVE S,41.781478,-87.702833,NA,NA,male,NA,NA,white,female,16,vehicular,USING ALLEY AS THRU STREET/VIOL SIGNS,NA,TRUE,citation,NA,NA
775104,2012-07-20,17:00:00,4039 26TH ST W,41.844022499999994,-87.72614899999998,NA,NA,female,NA,NA,hispanic,male,12,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,NA,TRUE,citation,NA,NA
663370,2016-08-24,13:00:00,2202 MONROE ST W,41.88001999999999,-87.6817872,NA,NA,male,NA,NA,white,male,14,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,NA,TRUE,citation,NA,NA
64865,2013-06-07,23:00:00,2130 25TH AVE N,NA,NA,30,hispanic,male,1bbb041926,NA,unknown,male,9,vehicular,IVC - HEADLIGHT VIOLATION 1ST&2ND,TRUE,NA,arrest,HISPANIC,NA
750009,2016-02-08,05:00:00,2901 STATE ST S,41.841924799999994,-87.6266691,NA,NA,female,NA,NA,black,female,14,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,NA,TRUE,citation,NA,NA
46696,2013-01-18,21:00:00,NA,NA,NA,34,hispanic,male,cdd15315c5,NA,white,male,1,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,HISPANIC,NA
700135,2012-12-27,08:00:00,1800 ASHLAND AVE S,41.85762570000001,-87.66653829999998,NA,NA,female,NA,NA,black,male,18,vehicular,TURNS ON RED PROHIBITED/VIOLTN SIGNS,NA,TRUE,citation,NA,NA
104542,2014-04-22,03:00:00,NA,NA,NA,35,white,male,85419d6fc6,NA,hispanic,male,11,vehicular,IVC - DISPLAY PLATE ATTACHMENT - 1ST & 2ND,TRUE,NA,arrest,WHITE,NA
725937,2014-07-10,16:00:00,3948 28TH ST W,41.8405766,-87.72357170000001,NA,NA,female,NA,NA,hispanic,female,2,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
127470,2014-10-30,00:00:00,3803 ROOSEVELT RD W,41.8659132,-87.7205017,21,black,male,a2373f184e,39,black,male,2,vehicular,NO VALID REGISTRATION,TRUE,NA,arrest,BLACK,NA
1144,2012-01-10,00:00:00,3618 107TH ST E,NA,NA,20,hispanic,male,feba54454a,42,white,male,7,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,HISPANIC,NA
187,2012-01-02,23:00:00,18900 DIXIE HWY S,NA,NA,21,black,female,1bf3eaeb6d,NA,white,male,3,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,BLACK,NA
718026,2014-08-14,20:00:00,5100 BERENICE AVE W,41.9505826,-87.75463620000001,NA,NA,male,NA,NA,white,male,15,vehicular,ONE WAY STREET/ALLEY SIGNS POSTED,NA,TRUE,citation,NA,NA
603371,2016-10-20,19:00:00,954 76TH ST E,41.756978000000004,-87.600699,NA,NA,female,NA,NA,white,male,2,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
472799,2013-06-09,20:00:00,6500 MORGAN ST S,41.775912,-87.64991100000002,NA,NA,female,NA,NA,white,male,1,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
704753,2013-01-30,07:00:00,3733 CHICAGO AVE W,41.895209799999996,-87.72003459999998,NA,NA,male,NA,NA,white,male,13,vehicular,DOUBLE PARKING/NO STANDING,NA,TRUE,citation,NA,NA
813689,2015-05-28,19:00:00,2716 LAWNDALE AVE S,41.841999200000004,-87.7174433,NA,NA,male,NA,NA,hispanic,male,2,vehicular,NO VALID REGISTRATION,NA,TRUE,citation,NA,NA
173395,2015-12-18,09:00:00,NA,NA,NA,44,black,male,b232b6f7f9,40,white,male,13,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,BLACK,NA
653995,2015-08-26,14:00:00,4141 ARMITAGE AVE W,41.9168426,-87.730531,NA,NA,male,NA,NA,hispanic,male,17,vehicular,NO VALID REGISTRATION,NA,TRUE,citation,NA,NA
130375,2014-11-25,18:00:00,8201 DREXEL AVE S,41.7457936,-87.6026065,20,black,male,420ab47aaf,44,black,male,6,vehicular,WRONG WAY ON ONE-WAY STREET,TRUE,NA,arrest,BLACK,NA
207934,2016-11-14,01:00:00,5000 31 ST STREET W,NA,NA,41,hispanic,male,NA,NA,NA,NA,NA,vehicular,DRIVING ON REVOKED LICENSE,TRUE,NA,arrest,HISPANIC,NA
230370,2013-04-02,09:00:00,10200 CHICAGO SKYWAY OB S,NA,NA,NA,NA,male,NA,NA,black,male,20,vehicular,IVC - DRIVING 15-20 MPH ABOVE SPEED LIMIT,NA,TRUE,citation,NA,NA
399403,2013-10-03,11:00:00,2 VAN BUREN ST E,41.8769299,-87.62757380000001,NA,NA,male,NA,NA,white,male,13,vehicular,IVC - DRIVING 21-25 MPH ABOVE SPEED LIMIT,NA,TRUE,citation,NA,NA
167479,2015-10-21,19:00:00,732 OXFORD W,NA,NA,19,black,male,NA,NA,NA,NA,NA,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,BLACK,NA
315589,2013-10-24,22:00:00,4100 MONTROSE AVE W,41.960944399999995,-87.72969690000002,NA,NA,male,NA,NA,white,male,12,vehicular,DRIVER'S LICENSE/PERMIT - FAIL TO CARRY/DISPLAY,NA,TRUE,citation,NA,NA
592966,2016-07-23,13:00:00,5320 SHERIDAN RD N,41.979076,-87.65545999999998,NA,NA,male,NA,NA,white,male,11,vehicular,REGISTRATION PLATES,NA,TRUE,citation,NA,NA
64623,2013-06-05,23:00:00,NA,NA,NA,23,white,male,b11fb57361,NA,hispanic,male,5,vehicular,IVC - IMPROPER LANE CHANGE WITHOUT SIGNAL,TRUE,NA,arrest,WHITE,NA
445826,2016-08-02,22:00:00,6341 ARTESIAN AVE N,41.9970512,-87.69070959999998,NA,NA,male,NA,NA,white,male,5,vehicular,PARKING IN ALLEYS,NA,TRUE,citation,NA,NA
265458,2016-07-19,23:00:00,2800 CICERO AVE N,41.931773,-87.747023,NA,NA,male,NA,NA,white,male,27,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
322635,2014-05-21,10:00:00,5455 COTTAGE GROVE AVE S,41.795753600000005,-87.605725,NA,NA,female,NA,NA,black,female,16,vehicular,STOP EMERGING FROM ALLEY/BUILDING,NA,TRUE,citation,NA,NA
718380,2014-06-06,13:00:00,5900 ASHLAND AVE S,41.7864795,-87.6647595,NA,NA,male,NA,NA,black,female,14,vehicular,NO VALID REGISTRATION,NA,TRUE,citation,NA,NA
739841,2016-01-23,20:00:00,1131 MICHIGAN AVE S,41.8685043,-87.62402430000002,NA,hispanic,male,NA,NA,white,male,3,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,HISPANIC
19989,2012-06-04,01:00:00,2139 77TH ST E,NA,NA,20,black,male,d419b1e38f,30,white,male,7,vehicular,IVC - AGG FLEEING/2+ CON DEVICES,TRUE,NA,arrest,BLACK,NA
258958,2015-05-17,02:00:00,5200 DIVERSEY AVE W,41.9316629,-87.7566446,NA,NA,male,NA,NA,white,male,18,vehicular,UNLICENSED,NA,TRUE,citation,NA,NA
670133,2015-12-30,11:00:00,10100 CHICAGO SKYWAY IB S,NA,NA,NA,NA,female,NA,NA,white,male,20,vehicular,SPEEDING 35+ MPH OVER LIMIT,NA,TRUE,citation,NA,NA
660247,2016-03-20,22:00:00,1635 69TH ST W,41.7684455,-87.6652218,NA,NA,female,NA,NA,hispanic,male,1,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
674668,2016-07-08,19:00:00,3635 ROOSEVELT RD W,41.865963,-87.716791,NA,NA,male,NA,NA,white,female,3,vehicular,IVC - NOT WEARING SEAT BELT/DRIVER,NA,TRUE,citation,NA,NA
552609,2013-10-16,08:00:00,869 DEARBORN ST N,41.8986473,-87.62950289999998,NA,NA,male,NA,NA,white,male,16,vehicular,OBEDIENCE TO ANY TRAFFIC CONTROL DEVICE,NA,TRUE,citation,NA,NA
85654,2013-11-20,17:00:00,6659 STONY ISLAND AVE S,41.773857,-87.5863047,52,black,male,d8019531f1,47,black,male,19,vehicular,FAILURE TO YIELD TO PEDESTRIAN,TRUE,NA,arrest,BLACK,NA
508921,2016-05-03,13:00:00,6200 ASHLAND AVE S,41.78116,-87.66463,NA,NA,male,NA,NA,white,female,19,vehicular,DRIVE MOVE UNSAFE VEHICLE,NA,TRUE,citation,NA,NA
709989,2013-06-26,22:00:00,1440 103RD ST W,41.7070599,-87.65915419999997,NA,NA,male,NA,NA,black,female,8,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,NA,TRUE,citation,NA,NA
377809,2012-04-22,13:00:00,3300 EMERALD AVE S,41.834223,-87.64531799999997,NA,NA,male,NA,NA,white,female,8,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
731824,2015-05-03,19:00:00,2150 LOREL AVE N,41.9200655,-87.759958,NA,NA,female,NA,NA,hispanic,male,11,vehicular,DOUBLE PARKING/NO STANDING,NA,TRUE,citation,NA,NA
143471,2015-03-24,00:00:00,2900 CICERO S,NA,NA,22,hispanic,female,NA,NA,NA,NA,NA,vehicular,IVC - FAIL TO SIGNAL,TRUE,NA,arrest,HISPANIC,NA
98469,2014-03-08,02:00:00,2623 MANNHEIM RD N,NA,NA,24,hispanic,male,14bc8990e1,NA,white,male,7,vehicular,IVC - FAIL TO SIGNAL,TRUE,NA,arrest,HISPANIC,NA
667637,2016-09-30,23:00:00,6700 HALSTED ST S,41.772335,-87.644964,NA,NA,female,NA,NA,white,male,2,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",NA,TRUE,citation,NA,NA
809290,2015-03-06,23:00:00,1450 LARAMIE AVE N,41.907367,-87.75617869999998,NA,NA,female,NA,NA,white,male,2,vehicular,FOLLOWING TOO CLOSELY,NA,TRUE,citation,NA,NA
503823,2015-12-02,18:00:00,1700 76TH ST E,41.75695770000001,-87.5834314,NA,NA,female,NA,NA,white,male,3,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
152468,2015-06-09,17:00:00,NA,NA,NA,25,black,male,098a2909f4,42,white,male,15,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,BLACK,NA
772912,2012-02-25,23:00:00,400 63RD ST E,41.7803805,-87.61544769999998,NA,NA,female,NA,NA,black,male,6,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
149885,2015-05-18,11:00:00,6320 HERMITAGE AVE S,41.7786952,-87.66812209999998,44,black,male,0099be1f62,44,black,female,12,vehicular,DISPLAY ST REG-FRONT/REAR,TRUE,NA,arrest,BLACK,NA
502186,2015-07-27,11:00:00,2130 ROOSEVELT RD W,41.867126299999995,-87.6799018,NA,NA,female,NA,NA,hispanic,male,16,vehicular,IVC - DRIVING 21-25 MPH ABOVE SPEED LIMIT,NA,TRUE,citation,NA,NA
